square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari,avg_conditions_per_zone,avg_square_meters_per_zone,avg_bedrooms_per_zone,avg_bathrooms_per_zone,avg_other_rooms_per_zone,avg_price_per_square_meter_zone,zone_rank,availability_year_not_available_per_zone_perc,availability_year_2024_per_zone_perc,availability_year_2023_per_zone_perc,availability_year_2022_per_zone_perc,availability_instant_per_zone_perc,availability_year_2015_per_zone_perc,availability_year_2016_per_zone_perc,availability_year_2020_per_zone_perc,availability_year_2025_per_zone_perc,availability_year_not_available_per_contract_perc,availability_year_2024_per_contract_perc,availability_year_2023_per_contract_perc,availability_year_2022_per_contract_perc,availability_instant_per_contract_perc,availability_year_2015_per_contract_perc,availability_year_2016_per_contract_perc,availability_year_2020_per_contract_perc,availability_year_2025_per_contract_perc,sqm_x_zone_rank,sqm_x_condition,floor_x_no_elevator,bedrooms_x_zone_rank,sqm_x_high_efficiency
95.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,morgagni,1,3,0,0,1,2,0,0,0,1,166.0,0,45.478049,9.212456,2.2231195855275883,2.143114973192227,6.899622363274225,1.0515139052288496,3.0435380837334662,2.868798580944332,1.065610414236432,4.283334647922156,4.115555036386782,4.457349734958232,1.4106687744913522,1.7587524767357912,2.017481556039817,2.701446317433567,1.8392857142857142,74.96428571428571,1.5357142857142858,1.3214285714285714,1.1071428571428572,27.008401154101623,45.0,0.8928571428571429,0.10714285714285714,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4275.0,190.0,0,90.0,0.0
60.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, semi-habitable kitchen",1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,martini - insubria,0,2,0,0,1,1,0,0,0,1,200.0,0,45.45491426708675,9.220614327406476,2.4663236763949445,2.8114949169696906,7.967489709695982,3.596247020732472,3.787591147845697,4.006456509904229,2.6811937870136933,4.280659713025737,4.9533294795644345,5.564827275618067,3.777260044120937,3.885008522920177,3.905296471486955,3.078425291588132,1.75,58.9,1.3,1.05,0.8,24.81155109962345,59.0,0.85,0.1,0.05,0.0,0.7,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3540.0,60.0,0,59.0,0.0
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,ascanio sforza,0,1,0,0,0,5,0,0,1,0,0.0,0,45.4434495,9.1761933,2.6121460000181345,2.871999664057196,5.610246546707523,5.053220589556568,2.7658797962070643,3.305134835955739,3.8875674328564975,1.7716092002845223,3.194320757949619,3.8912718174267615,4.84599869366889,4.551612137514652,4.245256307560429,2.4197751626351844,1.7647058823529411,54.35294117647059,1.1176470588235294,1.0,0.8823529411764706,25.606607782271194,54.0,0.7058823529411765,0.29411764705882354,0.0,0.0,0.7058823529411765,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,2700.0,100.0,1,54.0,0.0
80.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, open kitchen",2,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,3,chiesa rossa,0,4,0,0,1,1,0,0,0,1,200.0,0,45.4306606,9.1725177,4.023993841297751,4.309150653242424,6.497581428640774,6.474713801909606,4.196540336631508,4.736504317401259,5.2916091994796695,3.044584626259652,4.478059450363945,5.136254474651677,6.285644746370534,6.0004378018759486,5.695946413644603,3.869632157304788,2.0,89.0,1.8333333333333333,1.0,1.1666666666666667,18.932458219800242,113.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,9040.0,240.0,0,226.0,0.0
46.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,missori,0,1,0,0,1,4,0,0,1,0,0.0,0,45.4599554,9.1893681,0.5113461482794932,0.8455961543201852,5.486592209037622,2.962236049814279,1.3990643535110414,1.7873405142282006,1.7844911463437183,1.8506597583509263,2.4898452996174383,3.1472905439561973,2.7959412026318926,2.5696831349514158,2.3349625424500093,0.6816511439257408,1.8387096774193548,94.74193548387096,1.7419354838709677,1.3870967741935485,0.967741935483871,32.66674599500406,18.0,0.7741935483870968,0.16129032258064516,0.03225806451612903,0.03225806451612903,0.5806451612903226,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,828.0,92.0,0,18.0,0.0
106.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen nook",2,1,2,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,piave - tricolore,0,4,0,0,1,5,0,0,1,0,550.0,0,45.46787442901027,9.207189149496196,1.260741771833218,1.3878339483864837,6.589215671208716,1.9111888905134244,2.434968570889813,2.4777273180800616,0.900599081848988,3.417405377169753,3.617654976950994,4.119220196942349,2.018853902697657,2.1037733675819426,2.143748717316727,1.8737608853535888,1.8571428571428572,90.57142857142857,1.619047619047619,1.3333333333333333,1.0238095238095237,32.15979179783613,21.0,0.8333333333333334,0.14285714285714285,0.023809523809523808,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,2226.0,212.0,0,42.0,0.0
105.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"3 (1 bedroom, 2 others), 1 bathroom, open kitchen",1,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,buenos aires,0,2,0,0,1,3,0,0,1,0,0.0,0,45.477891,9.2129012,2.236287353500709,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.899667263059808,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524,1.793103448275862,76.08620689655173,1.4482758620689655,1.2758620689655173,0.9310344827586207,29.265214426693678,30.0,0.7241379310344828,0.27586206896551724,0.0,0.0,0.603448275862069,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,3150.0,210.0,0,30.0,0.0
80.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchen diner",2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,cadore,0,4,0,0,1,4,0,0,1,0,500.0,0,45.457542,9.2130036,1.8049783687712515,2.151770364023572,7.311636296030308,3.130527904021552,3.127061794443759,3.347002494341224,2.112139411972506,3.676216544498725,4.29623892892299,4.90373799649404,3.2536188305769054,3.311609280790061,3.2985323711219885,2.421052787796681,1.7916666666666667,76.16666666666667,1.5416666666666667,1.125,0.7916666666666666,25.803913619673015,51.0,0.625,0.3333333333333333,0.041666666666666664,0.0,0.625,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4080.0,80.0,0,102.0,0.0
60.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,tre castelli - faenza,0,2,0,0,0,4,0,0,1,0,150.0,0,45.43872507801258,9.144665859243622,4.64717106993466,4.738665696918096,4.670921035697742,6.854386795555026,4.098088348657278,4.557467936621391,5.842960185886446,2.6758932403825173,3.711622070194385,4.1492479487842,6.52309795758166,6.1123990473023655,5.729164544889167,4.183235801445815,1.7142857142857142,64.0952380952381,1.380952380952381,1.0952380952380953,0.9523809523809523,21.066268686065065,100.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,6000.0,120.0,2,100.0,0.0
80.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom",2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,cenisio,0,6,0,0,1,2,0,0,0,1,260.0,0,45.4874537,9.172262,3.005027030406652,2.5842557826785746,3.9052293031934577,2.416517227210316,2.146783194018297,1.619228578807021,2.6146743527588976,3.352262292283919,2.123040751287775,1.886429863008375,1.9484798520376467,1.5447252363199926,1.3548560840007189,2.6936589018591808,2.1,66.3,1.2,1.025,0.8,23.698033001330938,74.0,0.8,0.175,0.025,0.0,0.725,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5920.0,160.0,0,148.0,0.0
45.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,san siro,0,3,0,0,0,2,0,0,0,1,200.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.0065046065491704,6.207971505392161,4.20130474117329,4.120820655035372,5.941419799129847,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874,1.7619047619047619,85.35714285714286,1.8095238095238095,1.3095238095238095,0.9523809523809523,23.776617782613073,73.0,0.8809523809523809,0.09523809523809523,0.0,0.023809523809523808,0.7142857142857143,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,3285.0,135.0,3,73.0,0.0
50.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,tre castelli - faenza,0,0,0,0,0,1,0,0,0,1,50.0,0,45.43872507801258,9.144665859243622,4.64717106993466,4.738665696918096,4.670921035697742,6.854386795555026,4.098088348657278,4.557467936621391,5.842960185886446,2.6758932403825173,3.711622070194385,4.1492479487842,6.52309795758166,6.1123990473023655,5.729164544889167,4.183235801445815,1.7142857142857142,64.0952380952381,1.380952380952381,1.0952380952380953,0.9523809523809523,21.066268686065065,100.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,5000.0,100.0,0,100.0,0.0
40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"1 bedroom, 1 bathroom, semi-habitable kitchen",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,cadorna - castello,1,5,0,0,1,1,0,0,0,1,58.0,0,45.4683729,9.1773559,1.2252090473456658,0.9434058980803476,4.3026675776940575,2.7109352755153404,0.1081507748595133,0.5397704560475628,1.8765738830903145,1.4920932246119205,1.2970630065125008,1.874065969949788,2.356864723052466,1.9487914817734184,1.5774623990518462,0.6459413438969926,1.864864864864865,95.10810810810811,1.3513513513513513,1.4324324324324325,0.9459459459459459,36.22449316362709,13.0,0.8648648648648649,0.13513513513513514,0.0,0.0,0.6756756756756757,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,520.0,80.0,0,13.0,0.0
216.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 (3 bedrooms, 2 others), 3 bathrooms, kitchen diner",3,2,3,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,duomo,0,4,0,0,1,3,0,0,1,0,600.0,0,45.4641385,9.1885548,0.2606399942850796,0.3860942593376997,5.271907202234501,2.561038948909048,1.08607897458053,1.385138296537048,1.4273973197071097,1.911015052585639,2.2557444878527217,2.8645267523666407,2.3599466815505377,2.1101761653567253,1.866340687472548,0.3874505167708655,1.9583333333333333,108.02083333333333,1.7291666666666667,1.6875,1.0,50.585275627057094,2.0,0.8333333333333334,0.14583333333333334,0.020833333333333332,0.0,0.7708333333333334,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,432.0,432.0,0,6.0,0.0
50.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,navigli - darsena,0,2,0,0,1,1,0,0,0,1,100.0,0,45.451982882693535,9.177217368858376,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905224,2.357274958804256,3.0393593893643924,1.085894900815726,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272,1.8043478260869565,66.6086956521739,1.391304347826087,1.1521739130434783,0.8913043478260869,29.144264018880026,32.0,0.6847826086956522,0.29347826086956524,0.021739130434782608,0.0,0.5434782608695652,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,1600.0,100.0,0,32.0,0.0
62.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,corso san gottardo,0,6,0,0,0,5,0,0,1,0,0.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063,1.9,75.65,1.525,1.275,0.925,25.044428603216947,58.0,0.9,0.1,0.0,0.0,0.825,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,3596.0,124.0,6,58.0,0.0
120.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,buenos aires,0,4,0,0,1,3,0,0,1,0,300.0,0,45.477891,9.2129012,2.236287353500709,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.899667263059808,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524,1.793103448275862,76.08620689655173,1.4482758620689655,1.2758620689655173,0.9310344827586207,29.265214426693678,30.0,0.7241379310344828,0.27586206896551724,0.0,0.0,0.603448275862069,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3600.0,240.0,0,60.0,0.0
105.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,san vittore,0,6,0,0,1,1,0,0,0,1,460.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474675,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882,1.9411764705882353,87.23529411764706,1.5294117647058822,1.5294117647058822,1.411764705882353,27.46397863578208,43.0,0.9411764705882353,0.058823529411764705,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4515.0,210.0,0,86.0,0.0
70.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,lodi - brenta,0,2,0,0,1,2,0,0,0,1,150.0,0,45.4429124,9.2178994,3.1171136586024635,3.52895466912292,8.30784375184911,4.801267261772558,4.321936807886948,4.672924527681795,3.748593573464957,4.3765654045558815,5.375931903270834,6.056938251602821,4.909511052379429,4.928466108794948,4.865409887108877,3.598642810351802,1.8205128205128205,60.51282051282051,1.2307692307692308,1.1025641025641026,0.8974358974358975,26.27931869403935,47.0,0.7435897435897436,0.1794871794871795,0.07692307692307693,0.0,0.5897435897435898,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3290.0,140.0,0,47.0,0.0
40.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,bande nere,0,7,0,0,1,1,0,0,0,1,200.0,0,45.461524,9.1364657,4.3331521060724505,4.182218134285124,2.0892493754471406,5.800520395682384,3.1722592264218097,3.3675110257547547,5.146873458410248,2.333674917513095,2.131239664817804,2.1264991014349235,5.362889537883761,4.882171398065011,4.48310339497005,3.6936195776793217,1.75,70.41666666666667,1.25,1.1666666666666667,0.8333333333333334,20.08648973797753,106.0,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.0,0.75,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,4240.0,80.0,0,106.0,0.0
110.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"31 bedrooms, 1 bathroom, kitchen diner",31,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,porta romana - medaglie d'oro,0,2,0,0,1,3,0,0,1,0,300.0,0,45.4522392,9.202056,1.548030744845189,1.9689772681422688,6.736884732057485,3.6228369504737215,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.774162815797176,4.447717372360822,3.613801284786248,3.530306794285887,3.397309093872533,1.987056041031659,1.7083333333333333,82.63888888888889,2.0555555555555554,1.2916666666666667,0.9166666666666666,28.982881770541894,33.0,0.875,0.125,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,3630.0,220.0,0,1023.0,0.0
50.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,città studi,0,2,0,0,1,3,0,0,1,0,150.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.950399119252964,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.666140956573612,1.7386363636363635,73.2840909090909,1.5454545454545454,1.2159090909090908,0.8295454545454546,24.409581328684194,63.0,0.8863636363636364,0.11363636363636363,0.0,0.0,0.7159090909090909,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,3150.0,100.0,0,63.0,0.0
65.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,barona,1,1,0,0,1,1,0,0,0,1,0.0,0,45.4385666,9.154712,4.066486393739704,4.208787876579652,5.011654958605471,6.375314379205602,3.701046972893121,4.201166482792083,5.304331136084893,2.2926652503879987,3.539518180626455,4.081485141129612,6.079470863443933,5.699185271396218,5.333037198674835,3.667708786213596,1.65,83.25,1.55,1.3,1.15,23.911181151493846,70.0,0.65,0.35,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,4550.0,130.0,0,70.0,0.0
50.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,san siro,0,7,0,0,1,6,0,1,0,0,100.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.0065046065491704,6.207971505392161,4.20130474117329,4.120820655035372,5.941419799129847,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874,1.7619047619047619,85.35714285714286,1.8095238095238095,1.3095238095238095,0.9523809523809523,23.776617782613073,73.0,0.8809523809523809,0.09523809523809523,0.0,0.023809523809523808,0.7142857142857143,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,3650.0,50.0,0,73.0,50.0
65.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 2 bathrooms, kitchen diner",1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,amendola - buonarroti,1,4,0,0,0,1,0,0,0,1,0.0,0,45.47260485894319,9.151367045882512,3.295813923084112,3.0182024401966205,2.223675232858939,4.250635043037647,1.976756033848136,1.9472043819691824,3.792250567068949,2.0119281274717764,0.79424988118968,0.4334947269176803,3.7905109706003937,3.3040812548836955,2.919177922989712,2.669277699882296,1.9444444444444444,97.61111111111111,1.8333333333333333,1.6666666666666667,1.0555555555555556,23.33974307712671,76.0,0.9444444444444444,0.05555555555555555,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.5224719101123596,0.4199438202247191,0.04073033707865169,0.016853932584269662,0.4199438202247191,0.0,0.0,0.0,0.0,4940.0,130.0,4,76.0,0.0
52.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,santa giulia,1,3,0,0,0,7,0,1,0,0,250.0,0,45.436246,9.2431105,5.061762433404134,5.4477898422677855,10.395418742962644,6.2398531569868725,6.336383718416353,6.632943785993199,5.397252810882111,6.478207380419909,7.435486195185501,8.099623471627483,6.466807215872399,6.599711959842376,6.622505318020206,5.608495781923492,1.6842105263157894,72.57894736842105,1.5263157894736843,1.2105263157894737,1.0,17.3602898255166,124.0,0.7894736842105263,0.21052631578947367,0.0,0.0,0.7368421052631579,0.0,0.0,0.0,0.0,0.9322916666666666,0.06770833333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,6448.0,52.0,3,124.0,52.0
70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchenette",2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,porta romana - medaglie d'oro,0,3,0,0,0,1,0,0,0,1,160.0,0,45.4522392,9.202056,1.548030744845189,1.9689772681422688,6.736884732057485,3.6228369504737215,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.774162815797176,4.447717372360822,3.613801284786248,3.530306794285887,3.397309093872533,1.987056041031659,1.7083333333333333,82.63888888888889,2.0555555555555554,1.2916666666666667,0.9166666666666666,28.982881770541894,33.0,0.875,0.125,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.8884192730346576,0.10481825866441251,0.006762468300929839,0.0,0.760777683854607,0.0,0.0,0.0,0.0,2310.0,70.0,3,66.0,0.0
