square_meters,contract_type_0,contract_type_1,contract_type_2,contract_type_3,contract_type_4,contract_type_5,contract_type_6,availability_year_not_available,availability_year_2024,availability_year_2023,availability_year_2022,availability_instant,availability_year_2015,availability_year_2016,availability_year_2020,availability_year_2025,description,bedrooms,other_rooms,bathrooms,has_security_door,has_tv_system,has_centralized_tv_system,has_optic_fiber,has_video_entryphone,has_electric_gate,has_kitchen_diner,has_open_kitchen,has_half-day_concierge,has_full_day_concierge,has_shared_garden,has_alarm_system,has_partially_furnished,has_kitchen_nook,has_semi-habitable_kitchen,has_disabled_people,has_window_frames,has_window_material_pvc,has_window_material_wood,has_window_material_metal,has_window_type_double,has_window_type_triple,has_exposure_type_internal,has_exposure_type_external,has_exposure_type_double,has_exposure_direction_north,has_exposure_direction_south,has_exposure_direction_east,has_exposure_direction_west,conditions,zone,conditions_imputed,floor,is_mezzanine,is_semi-basement,elevator,energy_class,energy_class_imputed,is_high_efficiency,is_middle_efficiency,is_low_efficiency,condominium_fees,condominium_fees_imputed,latitude,longitude,dist_duomo,dist_scala_theatre,dist_sansiro_stadium,dist_centrale_station,dist_cadorna_station,dist_sforzesco_park,dist_montanelli_park,dist_solari_park,dist_pagano_park,dist_citylife,dist_direzionale,dist_porta_nuova,dist_porta_garibaldi,dist_piazza_affari
105.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,san vittore,0,6.0,0,0,1,1,0,0,0,1,460.0,0,45.46126643607756,9.170376179327926,1.709671712182701,1.6402328911474677,4.076796799780085,3.6521884681524073,0.8978162722761326,1.4029144889428031,2.716971568338726,0.5347832685743716,1.2289441703901711,1.945099122264876,3.3129879022480333,2.908147566204303,2.5332443029262706,1.0969705321678882
70.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,lodi - brenta,0,2.0,0,0,1,2,0,0,0,1,150.0,0,45.4429124,9.2178994,3.1171136586024635,3.52895466912292,8.30784375184911,4.801267261772558,4.321936807886948,4.672924527681795,3.748593573464957,4.3765654045558815,5.375931903270834,6.056938251602821,4.909511052379429,4.9284661087949475,4.865409887108877,3.598642810351802
40.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,bande nere,0,7.0,0,0,1,1,0,0,0,1,200.0,0,45.461524,9.1364657,4.3331521060724505,4.182218134285124,2.0892493754471406,5.800520395682384,3.1722592264218097,3.3675110257547547,5.146873458410248,2.333674917513095,2.1312396648178034,2.1264991014349235,5.362889537883761,4.882171398065011,4.48310339497005,3.6936195776793217
110.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"31 bedrooms, 1 bathroom, kitchen diner",31,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,porta romana - medaglie d'oro,0,2.0,0,0,1,3,0,0,1,0,300.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
50.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,città studi,0,2.0,0,0,1,3,0,0,1,0,150.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
65.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen nook",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,barona,1,1.0,0,0,1,1,0,0,0,1,0.0,0,45.4385666,9.154712,4.066486393739704,4.208787876579652,5.011654958605471,6.375314379205602,3.701046972893121,4.201166482792083,5.304331136084893,2.2926652503879987,3.539518180626455,4.081485141129612,6.079470863443933,5.699185271396218,5.333037198674835,3.6677087862135958
50.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,san siro,0,7.0,0,0,1,6,0,1,0,0,100.0,0,45.4782003,9.123964,5.521209176777242,5.237604657879969,0.006504606549170423,6.207971505392161,4.20130474117329,4.120820655035372,5.9414197991298465,3.988192397051679,3.018023517244367,2.4746501606216884,5.730437419101017,5.257705086781459,4.915689317137547,4.892693771399874
65.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 2 bathrooms, kitchen diner",1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,amendola - buonarroti,1,4.0,0,0,0,1,0,0,0,1,0.0,0,45.47260485894319,9.151367045882512,3.2958139230841117,3.0182024401966205,2.223675232858939,4.250635043037647,1.976756033848136,1.9472043819691822,3.7922505670689493,2.0119281274717764,0.79424988118968,0.4334947269176803,3.7905109706003937,3.3040812548836955,2.9191779229897117,2.669277699882296
52.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,santa giulia,1,3.0,0,0,0,7,0,1,0,0,250.0,0,45.436246,9.2431105,5.061762433404134,5.4477898422677855,10.395418742962644,6.2398531569868725,6.336383718416353,6.632943785993199,5.397252810882111,6.478207380419909,7.435486195185501,8.099623471627483,6.466807215872399,6.5997119598423755,6.622505318020206,5.608495781923492
70.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 1 bathroom, kitchenette",2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,porta romana - medaglie d'oro,0,3.0,0,0,0,1,0,0,0,1,160.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
150.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"5 (4 bedrooms, 1 other), 2 bathrooms, open kitchen",4,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,inganni,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4575781,9.1222244,5.483428774979965,5.355114300089631,2.2905956468560933,6.991016694803728,4.358580735826273,4.56160262900071,6.3364076471979125,3.4042418518297883,3.3225299109551005,3.2516948366467533,6.549912847450661,6.067525067313523,5.669988079627524,4.851640074206618
115.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,bocconi,0,8.0,0,0,0,5,0,0,1,0,0.0,0,45.4498835,9.1892636,1.6049479768079435,1.9655650729078202,5.983989185047607,4.029626157232568,2.297606484195356,2.779316478571656,2.8277882536906276,2.018315214199083,3.153585566351384,3.864184046892584,3.8992117177898624,3.6889120933297788,3.451879804951648,1.6919953679352333
180.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"4 (2 bedrooms, 2 others), 3 bathrooms, kitchen diner",2,2,3,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,corvetto,0,1.0,0,0,0,3,0,0,1,0,150.0,0,45.4403776,9.2234375,3.615160498166476,4.023115442202297,8.82191089391079,5.190986678063153,4.833630348405698,5.176956025007262,4.18184172456721,4.883769101169788,5.891719849178529,6.572004995411378,5.32848636905463,5.374008923379009,5.329847809379115,4.1090620217191915
150.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,corso genova,1,2.0,0,0,1,4,0,0,1,0,458.0,0,45.4568538,9.1749831,1.5514229586466346,1.637404166136079,4.629595026636018,3.8011427352615046,1.277659556859474,1.8176481567454004,2.7394636482122143,0.7161198179269732,1.837070034584628,2.5532312588239856,3.5212076940531825,3.169309176150653,2.828798240997882,1.0917596823714546
90.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,quarto cagnino,0,6.0,0,0,1,7,0,1,0,0,200.0,0,45.4724405,9.1096273,6.480540519192165,6.244072505325948,1.2850378694620246,7.411190304187532,5.193590511835614,5.20148396714297,7.045489524608773,4.684725420412843,4.007036785778266,3.584921708293432,6.936702126242767,6.4566075649206205,6.09740662233684,5.836382903262698
70.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 bedrooms, 1 bathroom",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,montenero,0,3.0,0,0,1,7,0,1,0,0,200.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
45.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,piave - tricolore,0,-1.0,1,0,1,3,0,0,1,0,200.0,0,45.46787442901027,9.207189149496195,1.260741771833218,1.3878339483864837,6.5892156712087155,1.9111888905134244,2.434968570889813,2.4777273180800616,0.900599081848988,3.417405377169753,3.617654976950994,4.119220196942349,2.0188539026976575,2.1037733675819426,2.143748717316727,1.8737608853535888
184.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,bande nere,0,1.0,0,0,1,1,0,0,0,1,500.0,0,45.461524,9.1364657,4.3331521060724505,4.182218134285124,2.0892493754471406,5.800520395682384,3.1722592264218097,3.3675110257547547,5.146873458410248,2.333674917513095,2.1312396648178034,2.1264991014349235,5.362889537883761,4.882171398065011,4.48310339497005,3.6936195776793217
50.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,solari,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.4941432463369395,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.3819265757766157
140.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"4 (2 bedrooms, 2 others), 1 bathroom, kitchen diner",2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,vincenzo monti,0,3.0,0,0,1,4,0,0,1,0,230.0,0,45.5079994,9.0974335,8.8288866621938,8.462569884762274,3.911351710283829,8.624860931597697,7.546285635535775,7.267414472114092,8.831494404640953,7.734489027804426,6.499280448104086,5.803480013119685,8.18043801983251,7.806841247722292,7.597243103837597,8.274146913005003
102.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,montenero,0,4.0,0,0,1,1,0,0,0,1,400.0,0,45.5513532,9.2090518,9.782933215592141,9.442408223344056,10.498897793032151,7.413792137276698,9.585637343226184,9.059509810045508,8.609984340835252,10.95021511155995,9.782863690470792,9.435807904935254,7.489547609328988,7.725056481401628,8.02385222885063,9.850373818037824
60.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, open kitchen",2,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,bocconi,0,0.0,0,0,0,5,0,0,1,0,0.0,0,45.4498835,9.1892636,1.6049479768079435,1.9655650729078202,5.983989185047607,4.029626157232568,2.297606484195356,2.779316478571656,2.8277882536906276,2.018315214199083,3.153585566351384,3.864184046892584,3.8992117177898624,3.6889120933297788,3.451879804951648,1.6919953679352333
100.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, open kitchen",3,1,2,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,navigli - darsena,0,2.0,0,0,1,1,0,0,0,1,300.0,0,45.451982882693535,9.177217368858377,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905226,2.357274958804256,3.0393593893643924,1.0858949008157261,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272
28.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 room, 1 bathroom",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,carrobbio,0,1.0,0,0,1,1,0,0,0,1,1.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548884996,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096
53.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,washington,0,-1.0,1,0,1,1,0,0,0,1,200.0,0,45.4612061,9.1563104,2.795151518625596,2.675373457098583,3.147857712558795,4.490195213039781,1.725434526025766,2.05110608001036,3.6964352123828133,0.84445654882831,1.051926314813433,1.565227556614138,4.092876894696582,3.637120324330896,3.2366058717542012,2.163055341358443
82.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchen diner",1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,cenisio,0,3.0,0,0,1,3,0,0,1,0,200.0,0,45.4874537,9.172262,3.005027030406652,2.5842557826785746,3.9052293031934577,2.416517227210316,2.1467831940182975,1.619228578807021,2.6146743527588976,3.352262292283919,2.123040751287775,1.8864298630083747,1.9484798520376467,1.5447252363199926,1.3548560840007189,2.6936589018591808
216.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"5 (3 bedrooms, 2 others), 3 bathrooms, kitchen diner",3,2,3,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,carrobbio,0,4.0,0,0,1,3,0,0,1,0,589.0,0,45.4602007,9.181269,0.9404773521503196,1.0351563008865134,4.893821547521769,3.2201263405542764,0.9932033628497168,1.493086677448558,2.130744501970376,1.234255909450774,1.9322376548884996,2.620821238423242,2.968219435813044,2.651093810321118,2.341223823508293,0.5202093962484096
60.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,certosa,0,2.0,0,0,1,1,0,0,0,1,150.0,1,45.5024067,9.1287328,6.50370713416771,6.113977076071359,2.723631383782417,6.11274538784188,5.284393209900069,4.932689180629125,6.377151636576389,5.7585767268345665,4.381245145087615,3.6654683387183433,5.673325907052756,5.3134983956855795,5.126798345355344,6.000701507641988
55.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2,corso genova,0,1.0,0,0,1,2,1,0,0,0,160.0,0,45.4568538,9.1749831,1.5514229586466346,1.637404166136079,4.629595026636018,3.8011427352615046,1.277659556859474,1.8176481567454004,2.7394636482122143,0.7161198179269732,1.837070034584628,2.5532312588239856,3.5212076940531825,3.169309176150653,2.828798240997882,1.0917596823714546
160.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, kitchen diner",2,1,2,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,vincenzo monti,0,4.0,0,0,1,1,0,0,0,1,583.0,0,45.5079994,9.0974335,8.8288866621938,8.462569884762274,3.911351710283829,8.624860931597697,7.546285635535775,7.267414472114092,8.831494404640953,7.734489027804426,6.499280448104086,5.803480013119685,8.18043801983251,7.806841247722292,7.597243103837597,8.274146913005003
53.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,città studi,0,-1.0,1,0,1,2,0,0,0,1,0.0,0,45.4781089,9.2264995,3.110198888485018,3.1217481491541856,7.994552812098406,1.9757494177672288,4.087449949562209,3.9503991192529635,2.1156097606148045,5.24723322908027,5.1914906723863,5.550574313941681,2.4152803185480365,2.817726409194229,3.103004770024932,3.6661409565736123
36.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,dergano,0,5.0,0,0,1,3,0,0,1,0,350.0,0,45.5025125,9.1767835,4.420220875696773,4.009025162150013,4.929160629407838,2.8388252575796105,3.8022084312700164,3.2625822349247167,3.6308293941642367,5.061494910161844,3.8106891407514625,3.4567035599986067,2.5407449528729376,2.434522725589498,2.5310396251683285,4.251811780510543
35.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,buenos aires,0,5.0,0,0,1,2,1,0,0,0,70.0,0,45.477891,9.2129012,2.2362873535007095,2.1629409049046964,6.934391738586267,1.0884098557398874,3.0698827083718725,2.8996672630598077,1.090708126211007,4.303605173079591,4.145764396608352,4.490810364263143,1.4494843894223588,1.7972422623614162,2.0545473619919306,2.7208069144775524
60.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,solari,0,5.0,0,0,1,4,0,0,1,0,300.0,0,45.4380426,9.2048152,3.078063554711031,3.4955616810122434,7.723226949142131,5.202492125840759,4.04958863448218,4.4941432463369395,4.036722848755745,3.73884539049012,4.943393001103053,5.654562732923041,5.206674390735123,5.116863706633494,4.964352910067129,3.3819265757766157
125.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 3 bathrooms, kitchen diner",3,1,3,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,corso san gottardo,0,3.0,0,0,1,1,0,0,0,1,550.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
35.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,navigli - darsena,0,4.0,0,0,1,1,0,0,0,1,50.0,0,45.451982882693535,9.177217368858377,1.77643574959937,1.975517804816893,5.070400077115934,4.16873806936465,1.8195556530905226,2.357274958804256,3.0393593893643924,1.0858949008157261,2.3826096513120136,3.0971832561942354,3.932130535813309,3.617372166582362,3.300971606311601,1.4869576630914272
110.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"3 (2 bedrooms, 1 other), 2 bathrooms, semi-habitable kitchen",2,1,2,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2,porta romana - medaglie d'oro,0,7.0,0,0,1,2,1,0,0,0,300.0,0,45.4522392,9.202056,1.5480307448451893,1.9689772681422688,6.736884732057485,3.6228369504737223,2.708791165374405,3.073286818507259,2.4457765263085114,2.8856689705551024,3.7741628157971756,4.447717372360822,3.6138012847862475,3.530306794285887,3.397309093872533,1.987056041031659
55.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, kitchenette",1,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,dergano,0,5.0,0,0,1,2,0,0,0,1,200.0,0,45.5025125,9.1767835,4.420220875696773,4.009025162150013,4.929160629407838,2.8388252575796105,3.8022084312700164,3.2625822349247167,3.6308293941642367,5.061494910161844,3.8106891407514625,3.4567035599986067,2.5407449528729376,2.434522725589498,2.5310396251683285,4.251811780510543
30.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,maggiolina,0,-1.0,1,0,1,1,0,0,0,1,200.0,0,45.4926428,9.2009254,3.240260149256942,2.9303057960897734,6.212713397054112,0.8859651639847771,3.33137441697009,2.892205213715859,2.0538329637122232,4.755906285265127,4.002219093355581,4.039091632542025,0.9541083387790392,1.3169020285856683,1.7046848704478705,3.399747384896588
35.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"1 bedroom, 1 bathroom, open kitchen",1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,bocconi,0,1.0,0,0,0,5,0,0,1,0,0.0,0,45.4498835,9.1892636,1.6049479768079435,1.9655650729078202,5.983989185047607,4.029626157232568,2.297606484195356,2.779316478571656,2.8277882536906276,2.018315214199083,3.153585566351384,3.864184046892584,3.8992117177898624,3.6889120933297788,3.451879804951648,1.6919953679352333
90.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 2 bathrooms",1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,isola,0,2.0,0,0,1,1,0,0,0,1,122.5,1,45.4896261,9.1911715,2.8279766557868244,2.457531520195988,5.392940146416359,1.0682121731703405,2.6487127403758337,2.1648542454880513,1.848338864998175,4.067085824155939,3.206549853052618,3.2116675548260045,0.7211783084708535,0.7329518336048727,1.0277524854558577,2.8467629475384615
42.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,corso san gottardo,0,3.0,0,0,1,2,0,0,0,1,158.0,0,45.4480952,9.1796184,2.0305959406082805,2.29486106885286,5.4774390808523,4.472464726651508,2.26716759620799,2.800337917373149,3.3061028160634964,1.5088630463845765,2.849055375628347,3.562278004030161,4.270648318070154,3.9860694812972297,3.6897181037083815,1.8591823049638063
116.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,"4 (3 bedrooms, 1 other), 2 bathrooms, kitchen diner",3,1,2,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,2,monte rosa - lotto,0,4.0,0,0,1,2,1,0,0,0,0.0,0,45.47705683549162,9.146654641221073,3.8065460967903046,3.496240393859011,1.773347356053377,4.479098347125984,2.4836738739603175,2.3534967980322645,4.167713588659544,2.6280240733491187,1.3539586698440091,0.7122233534386361,4.005277442202746,3.5243798375568653,3.166276855376475,3.1995500754892148
50.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, semi-habitable kitchen",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,dergano,0,2.0,0,0,1,3,0,0,1,0,0.0,0,45.5025125,9.1767835,4.420220875696773,4.009025162150013,4.929160629407838,2.8388252575796105,3.8022084312700164,3.2625822349247167,3.6308293941642367,5.061494910161844,3.8106891407514625,3.4567035599986067,2.5407449528729376,2.434522725589498,2.5310396251683285,4.251811780510543
48.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"2 (1 bedroom, 1 other), 1 bathroom, open kitchen",1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2,famagosta,0,3.0,0,0,0,5,0,0,1,0,0.0,0,45.4368888,9.1681331,3.5577442461309006,3.7924668050643677,5.736767469511063,5.983740166131922,3.5484060831882736,4.084931076021843,4.832939789146371,2.3142919290999706,3.7357300472101316,4.381247028672331,5.754007113360317,5.433559985885669,5.106109635915522,3.3075148991883663
